#1
double table(44640,2)
10389120	4
10389180	4.2
10389240	5
10389300	5.2
10389360	6
10389420	7
10389480	7.9
10389540	8.7
10389600	9.6
10389660	10.1
10389720	11
10389780	12.4
10389840	14.1
10389900	15.4
10389960	16.5
10390020	17.9
10390080	19.1
10390140	20.5
10390200	21.9
10390260	23.4
10390320	24.6
10390380	26.6
10390440	28
10390500	28.9
10390560	29.6
10390620	30.8
10390680	31.4
10390740	32.8
10390800	34.2
10390860	35.3
10390920	36.7
10390980	38.7
10391040	39.8
10391100	40.7
10391160	42.4
10391220	43.3
10391280	44
10391340	45.3
10391400	47
10391460	47.9
10391520	48.5
10391580	49.9
10391640	51.1
10391700	52.3
10391760	54.1
10391820	55.8
10391880	56.1
10391940	57.8
10392000	60.4
10392060	62.7
10392120	64.8
10392180	70.1
10392240	79
10392300	90.5
10392360	100
10392420	103.8
10392480	103
10392540	101.1
10392600	97.5
10392660	87.8
10392720	85.3
10392780	89.6
10392840	93.8
10392900	85.5
10392960	80
10393020	80.2
10393080	85.9
10393140	91.8
10393200	95.6
10393260	98.4
10393320	100
10393380	97.8
10393440	92
10393500	85.8
10393560	83.5
10393620	87.5
10393680	91.5
10393740	92.7
10393800	97.2
10393860	100.2
10393920	102.5
10393980	105.8
10394040	98.4
10394100	97.5
10394160	99.7
10394220	102.2
10394280	106.5
10394340	117.8
10394400	144.2
10394460	158.2
10394520	157.2
10394580	151.5
10394640	148.4
10394700	139.6
10394760	132.3
10394820	131.4
10394880	133.3
10394940	136.7
10395000	139.5
10395060	145.4
10395120	156.9
10395180	165.7
10395240	190.6
10395300	208.8
10395360	206.6
10395420	189.3
10395480	166.2
10395540	152.3
10395600	148.3
10395660	152.2
10395720	157.7
10395780	155.7
10395840	160.6
10395900	160.9
10395960	160.1
10396020	168.6
10396080	162.7
10396140	153
10396200	159.3
10396260	173.8
10396320	174.5
10396380	165
10396440	154.2
10396500	151.6
10396560	153.1
10396620	170.9
10396680	177.1
10396740	172.4
10396800	191.7
10396860	206.4
10396920	203.9
10396980	203.1
10397040	205.8
10397100	213.4
10397160	208.2
10397220	204
10397280	196.2
10397340	192.1
10397400	193.4
10397460	178.7
10397520	169.7
10397580	166.6
10397640	163.9
10397700	162.2
10397760	163.4
10397820	165.7
10397880	165.4
10397940	164.5
10398000	164.2
10398060	174.5
10398120	174.6
10398180	187.3
10398240	225.9
10398300	253.6
10398360	263.3
10398420	235.8
10398480	219.9
10398540	245.4
10398600	255.6
10398660	242.7
10398720	239.6
10398780	234.4
10398840	231
10398900	241.7
10398960	255.7
10399020	246.1
10399080	221.4
10399140	229.2
10399200	262.1
10399260	290
10399320	280.5
10399380	277.3
10399440	288.7
10399500	275.7
10399560	268.4
10399620	257.2
10399680	254.6
10399740	264.5
10399800	257.6
10399860	315.5
10399920	366
10399980	354.3
10400040	300.8
10400100	266.6
10400160	279.9
10400220	309.5
10400280	305.7
10400340	297.2
10400400	300.2
10400460	311.4
10400520	313.6
10400580	302.7
10400640	275
10400700	247.4
10400760	221.3
10400820	198.7
10400880	185.3
10400940	179
10401000	171.1
10401060	166.4
10401120	165.2
10401180	161.8
10401240	157.6
10401300	153.4
10401360	149.9
10401420	148.7
10401480	148.7
10401540	147.1
10401600	150.2
10401660	155.9
10401720	159.7
10401780	159.6
10401840	161.9
10401900	162.7
10401960	163.3
10402020	157.6
10402080	156.6
10402140	159
10402200	158.3
10402260	158.6
10402320	156.1
10402380	156.2
10402440	158.6
10402500	159.4
10402560	169.4
10402620	159
10402680	156.1
10402740	155.6
10402800	153
10402860	152.5
10402920	157.3
10402980	163.9
10403040	162.9
10403100	154.7
10403160	150.1
10403220	150.3
10403280	151.4
10403340	153.1
10403400	154.4
10403460	155.4
10403520	158.9
10403580	156.3
10403640	162.6
10403700	181.2
10403760	154.5
10403820	164.2
10403880	166.4
10403940	161.1
10404000	158.6
10404060	158.8
10404120	153.2
10404180	151.1
10404240	151.3
10404300	149.3
10404360	148.9
10404420	148.6
10404480	147.8
10404540	149.2
10404600	150.8
10404660	149.6
10404720	150.8
10404780	148.2
10404840	148.8
10404900	149
10404960	149.8
10405020	153.3
10405080	156.2
10405140	164.4
10405200	163.3
10405260	164.6
10405320	161.1
10405380	159.4
10405440	157
10405500	152.9
10405560	161.6
10405620	164.4
10405680	160.9
10405740	159.7
10405800	161.4
10405860	162.7
10405920	163.2
10405980	161.9
10406040	163.7
10406100	164.6
10406160	166.9
10406220	167.5
10406280	166.4
10406340	166.7
10406400	166.7
10406460	165.8
10406520	165.3
10406580	168.5
10406640	167.7
10406700	167.4
10406760	169
10406820	168.2
10406880	170
10406940	168.4
10407000	165.6
10407060	167.6
10407120	168.2
10407180	168.8
10407240	168.7
10407300	166
10407360	165.3
10407420	165.2
10407480	165.2
10407540	165.9
10407600	166.7
10407660	166.2
10407720	167.8
10407780	166.8
10407840	164.4
10407900	165.4
10407960	165
10408020	163.4
10408080	162.5
10408140	163.3
10408200	163.1
10408260	162.7
10408320	163
10408380	165
10408440	163.3
10408500	163.8
10408560	164.1
10408620	163.1
10408680	159.5
10408740	158.3
10408800	160.3
10408860	162.7
10408920	165.3
10408980	171.2
10409040	168.7
10409100	168.5
10409160	165.8
10409220	167.7
10409280	166.2
10409340	164.8
10409400	164.9
10409460	164.8
10409520	165.4
10409580	163.3
10409640	160.2
10409700	161.4
10409760	162.2
10409820	162.6
10409880	163.7
10409940	164.7
10410000	167
10410060	168.5
10410120	170.9
10410180	172.1
10410240	174.4
10410300	170.1
10410360	173.8
10410420	171.1
10410480	168.2
10410540	167
10410600	167.1
10410660	167.5
10410720	167.4
10410780	166.3
10410840	165.4
10410900	164.1
10410960	165.9
10411020	166.2
10411080	167
10411140	166.3
10411200	164.1
10411260	163.5
10411320	163.1
10411380	164
10411440	164.6
10411500	163.7
10411560	161
10411620	161.1
10411680	162.5
10411740	164.3
10411800	166.2
10411860	166.1
10411920	165
10411980	164.1
10412040	163.9
10412100	164.3
10412160	165.1
10412220	165.5
10412280	167.9
10412340	170.6
10412400	171.8
10412460	172.1
10412520	173.6
10412580	176.2
10412640	177.8
10412700	179.2
10412760	178.4
10412820	178.5
10412880	178.1
10412940	180.5
10413000	182.3
10413060	185.3
10413120	189
10413180	192.1
10413240	194.1
10413300	196.7
10413360	198.4
10413420	202.7
10413480	206.9
10413540	209.9
10413600	209.9
10413660	214.1
10413720	217.1
10413780	218.9
10413840	221.5
10413900	223
10413960	226.7
10414020	231
10414080	235.7
10414140	241.2
10414200	245.5
10414260	238.6
10414320	249.4
10414380	260
10414440	263
10414500	264.2
10414560	269.8
10414620	272.4
10414680	264
10414740	247.4
10414800	256.8
10414860	281.7
10414920	284.2
10414980	281.2
10415040	278.2
10415100	272.4
10415160	265.3
10415220	256.9
10415280	252
10415340	254.8
10415400	253.5
10415460	249.8
10415520	244.1
10415580	238.3
10415640	231.1
10415700	226
10415760	222
10415820	218
10415880	214.7
10415940	212.6
10416000	210.7
10416060	207.8
10416120	206.6
10416180	205.7
10416240	206.6
10416300	209.2
10416360	211
10416420	212.3
10416480	212.3
10416540	214
10416600	216.6
10416660	223.6
10416720	228.5
10416780	234.3
10416840	241.8
10416900	251.9
10416960	260
10417020	269.7
10417080	279
10417140	282.4
10417200	290
10417260	301.8
10417320	303.6
10417380	309
10417440	312.8
10417500	318.6
10417560	323.2
10417620	325.1
10417680	326.4
10417740	334.7
10417800	344.5
10417860	356.5
10417920	353.1
10417980	351
10418040	361.2
10418100	381.9
10418160	387.6
10418220	385.6
10418280	389.5
10418340	388.4
10418400	384.9
10418460	384.3
10418520	379
10418580	367.3
10418640	362.9
10418700	367.1
10418760	373.8
10418820	380.4
10418880	384.1
10418940	393.2
10419000	395.9
10419060	398.6
10419120	405.2
10419180	406.9
10419240	410.9
10419300	414.2
10419360	417.2
10419420	415.4
10419480	414.1
10419540	409.1
10419600	406.3
10419660	404.5
10419720	404.5
10419780	406.6
10419840	407.6
10419900	404.5
10419960	397.6
10420020	393.6
10420080	388.3
10420140	385.8
10420200	381.4
10420260	376.6
10420320	373.5
10420380	370.5
10420440	358.9
10420500	354.2
10420560	356.8
10420620	363
10420680	364
10420740	361.8
10420800	355
10420860	341.6
10420920	329.6
10420980	319.1
10421040	311.7
10421100	305.6
10421160	297.2
10421220	293.2
10421280	293.3
10421340	297
10421400	303.5
10421460	311
10421520	319.8
10421580	327.1
10421640	336.3
10421700	343.9
10421760	347.9
10421820	354
10421880	354.8
10421940	357.1
10422000	348.6
10422060	345.4
10422120	351.1
10422180	346.6
10422240	339.2
10422300	335.8
10422360	339.6
10422420	347.3
10422480	344.7
10422540	342.6
10422600	346.6
10422660	348.7
10422720	345.7
10422780	343.7
10422840	332
10422900	323.1
10422960	313.6
10423020	304.4
10423080	295.1
10423140	286.1
10423200	280.7
10423260	284
10423320	323.5
10423380	351
10423440	294.1
10423500	307.3
10423560	391.1
10423620	253.8
10423680	229.9
10423740	225.9
10423800	219.9
10423860	209.2
10423920	200.7
10423980	198
10424040	196
10424100	194.5
10424160	192.6
10424220	189
10424280	186.3
10424340	183.3
10424400	181.4
10424460	177.2
10424520	174.3
10424580	169
10424640	164.3
10424700	160.8
10424760	157.7
10424820	155.6
10424880	153.2
10424940	150.6
10425000	148.5
10425060	147.9
10425120	147
10425180	146.3
10425240	144.9
10425300	143.7
10425360	144
10425420	144.3
10425480	145.1
10425540	146.7
10425600	147
10425660	145.9
10425720	144.9
10425780	145
10425840	144.6
10425900	142.9
10425960	143.4
10426020	144.4
10426080	144.7
10426140	145.1
10426200	146
10426260	146
10426320	146
10426380	146
10426440	145.8
10426500	144.4
10426560	144
10426620	143.3
10426680	143.2
10426740	144.7
10426800	146.6
10426860	147
10426920	146.6
10426980	146.9
10427040	147.9
10427100	149
10427160	148.3
10427220	146.9
10427280	144.5
10427340	142.7
10427400	142
10427460	141.3
10427520	140.1
10427580	138.7
10427640	136.4
10427700	135.2
10427760	134.9
10427820	133.9
10427880	132.4
10427940	131.5
10428000	129.7
10428060	128
10428120	126.2
10428180	125.3
10428240	126
10428300	125.1
10428360	122
10428420	116.4
10428480	115.6
10428540	117.9
10428600	120.3
10428660	120.8
10428720	117.8
10428780	112
10428840	112.4
10428900	114
10428960	113.2
10429020	110.7
10429080	109.7
10429140	108.5
10429200	108
10429260	107.1
10429320	107
10429380	107
10429440	107.3
10429500	108.5
10429560	110.2
10429620	111.3
10429680	112.2
10429740	113
10429800	113
10429860	113
10429920	112.2
10429980	111
10430040	108.9
10430100	106.2
10430160	102.3
10430220	99.7
10430280	98.5
10430340	97.2
10430400	96
10430460	95.4
10430520	93.5
10430580	91.3
10430640	89.2
10430700	87.7
10430760	86.3
10430820	83.8
10430880	81.4
10430940	80
10431000	78.7
10431060	77.8
10431120	77
10431180	76
10431240	75.6
10431300	74.8
10431360	73.7
10431420	72.7
10431480	72
10431540	71.4
10431600	71.7
10431660	71.1
10431720	71
10431780	70.2
10431840	69.6
10431900	69
10431960	68.5
10432020	68
10432080	68
10432140	68
10432200	67.8
10432260	67
10432320	66.4
10432380	65.7
10432440	65
10432500	64
10432560	63.2
10432620	62.7
10432680	62
10432740	61.6
10432800	61
10432860	61
10432920	61
10432980	60.8
10433040	60
10433100	60
10433160	60
10433220	60
10433280	60
10433340	60
10433400	59.9
10433460	59
10433520	58.5
10433580	57.9
10433640	56.9
10433700	55.8
10433760	54.8
10433820	53.6
10433880	52.4
10433940	51.1
10434000	49.7
10434060	48.6
10434120	47.3
10434180	46.2
10434240	45.2
10434300	44.2
10434360	43.2
10434420	42
10434480	40.7
10434540	39.5
10434600	38.2
10434660	36.7
10434720	35.3
10434780	33.6
10434840	31.9
10434900	30.3
10434960	28.6
10435020	27.2
10435080	25.6
10435140	24.2
10435200	22.6
10435260	21.4
10435320	19.9
10435380	18.6
10435440	17.4
10435500	16.2
10435560	14.9
10435620	13.8
10435680	12.8
10435740	11.8
10435800	11
10435860	10
10435920	9.3
10435980	8.7
10436040	8
10436100	7.3
10436160	6.9
10436220	6
10436280	5.5
10436340	5
10436400	4.2
10436460	4
10436520	3.1
10436580	3
10436640	2.4
10436700	2
10436760	2
10436820	2
10436880	2
10436940	2
10437000	2
10437060	1.9
10437120	1
10437180	1
10437240	0.1
10437300	0
10437360	0
10437420	0
10437480	0
10437540	0
10437600	0
10437660	0
10437720	0
10437780	0
10437840	0
10437900	0
10437960	0
10438020	0
10438080	0
10438140	0
10438200	0
10438260	0
10438320	0
10438380	0
10438440	0
10438500	0
10438560	0
10438620	0
10438680	0
10438740	0
10438800	0
10438860	0
10438920	0
10438980	0
10439040	0
10439100	0
10439160	0
10439220	0
10439280	0
10439340	0
10439400	0
10439460	0
10439520	0
10439580	0
10439640	0
10439700	0
10439760	0
10439820	0
10439880	0
10439940	0
10440000	0
10440060	0
10440120	0
10440180	0
10440240	0
10440300	0
10440360	0
10440420	0
10440480	0
10440540	0
10440600	0
10440660	0
10440720	0
10440780	0
10440840	0
10440900	0
10440960	0
10441020	0
10441080	0
10441140	0
10441200	0
10441260	0
10441320	0
10441380	0
10441440	0
10441500	0
10441560	0
10441620	0
10441680	0
10441740	0
10441800	0
10441860	0
10441920	0
10441980	0
10442040	0
10442100	0
10442160	0
10442220	0
10442280	0
10442340	0
10442400	0
10442460	0
10442520	0
10442580	0
10442640	0
10442700	0
10442760	0
10442820	0
10442880	0
10442940	0
10443000	0
10443060	0
10443120	0
10443180	0
10443240	0
10443300	0
10443360	0
10443420	0
10443480	0
10443540	0
10443600	0
10443660	0
10443720	0
10443780	0
10443840	0
10443900	0
10443960	0
10444020	0
10444080	0
10444140	0
10444200	0
10444260	0
10444320	0
10444380	0
10444440	0
10444500	0
10444560	0
10444620	0
10444680	0
10444740	0
10444800	0
10444860	0
10444920	0
10444980	0
10445040	0
10445100	0
10445160	0
10445220	0
10445280	0
10445340	0
10445400	0
10445460	0
10445520	0
10445580	0
10445640	0
10445700	0
10445760	0
10445820	0
10445880	0
10445940	0
10446000	0
10446060	0
10446120	0
10446180	0
10446240	0
10446300	0
10446360	0
10446420	0
10446480	0
10446540	0
10446600	0
10446660	0
10446720	0
10446780	0
10446840	0
10446900	0
10446960	0
10447020	0
10447080	0
10447140	0
10447200	0
10447260	0
10447320	0
10447380	0
10447440	0
10447500	0
10447560	0
10447620	0
10447680	0
10447740	0
10447800	0
10447860	0
10447920	0
10447980	0
10448040	0
10448100	0
10448160	0
10448220	0
10448280	0
10448340	0
10448400	0
10448460	0
10448520	0
10448580	0
10448640	0
10448700	0
10448760	0
10448820	0
10448880	0
10448940	0
10449000	0
10449060	0
10449120	0
10449180	0
10449240	0
10449300	0
10449360	0
10449420	0
10449480	0
10449540	0
10449600	0
10449660	0
10449720	0
10449780	0
10449840	0
10449900	0
10449960	0
10450020	0
10450080	0
10450140	0
10450200	0
10450260	0
10450320	0
10450380	0
10450440	0
10450500	0
10450560	0
10450620	0
10450680	0
10450740	0
10450800	0
10450860	0
10450920	0
10450980	0
10451040	0
10451100	0
10451160	0
10451220	0
10451280	0
10451340	0
10451400	0
10451460	0
10451520	0
10451580	0
10451640	0
10451700	0
10451760	0
10451820	0
10451880	0
10451940	0
10452000	0
10452060	0
10452120	0
10452180	0
10452240	0
10452300	0
10452360	0
10452420	0
10452480	0
10452540	0
10452600	0
10452660	0
10452720	0
10452780	0
10452840	0
10452900	0
10452960	0
10453020	0
10453080	0
10453140	0
10453200	0
10453260	0
10453320	0
10453380	0
10453440	0
10453500	0
10453560	0
10453620	0
10453680	0
10453740	0
10453800	0
10453860	0
10453920	0
10453980	0
10454040	0
10454100	0
10454160	0
10454220	0
10454280	0
10454340	0
10454400	0
10454460	0
10454520	0
10454580	0
10454640	0
10454700	0
10454760	0
10454820	0
10454880	0
10454940	0
10455000	0
10455060	0
10455120	0
10455180	0
10455240	0
10455300	0
10455360	0
10455420	0
10455480	0
10455540	0
10455600	0
10455660	0
10455720	0
10455780	0
10455840	0
10455900	0
10455960	0
10456020	0
10456080	0
10456140	0
10456200	0
10456260	0
10456320	0
10456380	0
10456440	0
10456500	0
10456560	0
10456620	0
10456680	0
10456740	0
10456800	0
10456860	0
10456920	0
10456980	0
10457040	0
10457100	0
10457160	0
10457220	0
10457280	0
10457340	0
10457400	0
10457460	0
10457520	0
10457580	0
10457640	0
10457700	0
10457760	0
10457820	0
10457880	0
10457940	0
10458000	0
10458060	0
10458120	0
10458180	0
10458240	0
10458300	0
10458360	0
10458420	0
10458480	0
10458540	0
10458600	0
10458660	0
10458720	0
10458780	0
10458840	0
10458900	0
10458960	0
10459020	0
10459080	0
10459140	0
10459200	0
10459260	0
10459320	0
10459380	0
10459440	0
10459500	0
10459560	0
10459620	0
10459680	0
10459740	0
10459800	0
10459860	0
10459920	0
10459980	0
10460040	0
10460100	0
10460160	0
10460220	0
10460280	0
10460340	0
10460400	0
10460460	0
10460520	0
10460580	0
10460640	0
10460700	0
10460760	0
10460820	0
10460880	0
10460940	0
10461000	0
10461060	0
10461120	0
10461180	0
10461240	0
10461300	0
10461360	0
10461420	0
10461480	0
10461540	0
10461600	0
10461660	0
10461720	0
10461780	0
10461840	0
10461900	0
10461960	0
10462020	0
10462080	0
10462140	0
10462200	0
10462260	0
10462320	0
10462380	0
10462440	0
10462500	0
10462560	0
10462620	0
10462680	0
10462740	0
10462800	0
10462860	0
10462920	0
10462980	0
10463040	0
10463100	0
10463160	0
10463220	0
10463280	0
10463340	0
10463400	0
10463460	0
10463520	0
10463580	0
10463640	0
10463700	0
10463760	0
10463820	0
10463880	0
10463940	0
10464000	0
10464060	0
10464120	0
10464180	0
10464240	0
10464300	0
10464360	0
10464420	0
10464480	0
10464540	0
10464600	0
10464660	0
10464720	0
10464780	0
10464840	0
10464900	0
10464960	0
10465020	0
10465080	0
10465140	0
10465200	0
10465260	0
10465320	0
10465380	0
10465440	0
10465500	0
10465560	0
10465620	0
10465680	0
10465740	0
10465800	0
10465860	0
10465920	0
10465980	0
10466040	0
10466100	0
10466160	0
10466220	0
10466280	0
10466340	0
10466400	0
10466460	0
10466520	0
10466580	0
10466640	0
10466700	0
10466760	0
10466820	0
10466880	0
10466940	0
10467000	0
10467060	0
10467120	0
10467180	0
10467240	0
10467300	0
10467360	0
10467420	0
10467480	0
10467540	0
10467600	0
10467660	0
10467720	0
10467780	0
10467840	0
10467900	0
10467960	0
10468020	0
10468080	0
10468140	0
10468200	0
10468260	0
10468320	0
10468380	0
10468440	0
10468500	0
10468560	0
10468620	0
10468680	0
10468740	0
10468800	0
10468860	0
10468920	0
10468980	0
10469040	0
10469100	0
10469160	0
10469220	0
10469280	0
10469340	0
10469400	0
10469460	0
10469520	0
10469580	0
10469640	0
10469700	0
10469760	0
10469820	0
10469880	0
10469940	0
10470000	0
10470060	0
10470120	0
10470180	0
10470240	0
10470300	0
10470360	0
10470420	0
10470480	0
10470540	0
10470600	0
10470660	0
10470720	0
10470780	0
10470840	0
10470900	0
10470960	0
10471020	0
10471080	0
10471140	0
10471200	0
10471260	0
10471320	0
10471380	0
10471440	0
10471500	0
10471560	0
10471620	0
10471680	0
10471740	0
10471800	0
10471860	0
10471920	0
10471980	0
10472040	0
10472100	0
10472160	0
10472220	0
10472280	0
10472340	0
10472400	0
10472460	0
10472520	0
10472580	0
10472640	0
10472700	0
10472760	0
10472820	0
10472880	0
10472940	0
10473000	0
10473060	0
10473120	0
10473180	0
10473240	0
10473300	0
10473360	0
10473420	0
10473480	0
10473540	0
10473600	0
10473660	0
10473720	0
10473780	0
10473840	0
10473900	0
10473960	0
10474020	0
10474080	0
10474140	0
10474200	0
10474260	0
10474320	0
10474380	0
10474440	0
10474500	0
10474560	0
10474620	0
10474680	0
10474740	0
10474800	0
10474860	0
10474920	0
10474980	0
10475040	0
10475100	0.1
10475160	1
10475220	1
10475280	1
10475340	1
10475400	1
10475460	1.9
10475520	2
10475580	2
10475640	2.3
10475700	3
10475760	3
10475820	3.5
10475880	4
10475940	4
10476000	4.5
10476060	5
10476120	5.4
10476180	6
10476240	6.6
10476300	7
10476360	8.1
10476420	9.5
10476480	10.8
10476540	11.9
10476600	12.4
10476660	13.5
10476720	14.8
10476780	15.1
10476840	16.1
10476900	17.7
10476960	18.4
10477020	18.8
10477080	20.9
10477140	22.9
10477200	24.6
10477260	25
10477320	24.3
10477380	22.9
10477440	23.9
10477500	24.1
10477560	26.2
10477620	29.2
10477680	30
10477740	31
10477800	33
10477860	40.3
10477920	52.7
10477980	50.7
10478040	54.2
10478100	52
10478160	54
10478220	51.2
10478280	58.3
10478340	66
10478400	69.3
10478460	66.1
10478520	62.5
10478580	67.1
10478640	79.1
10478700	97
10478760	105.5
10478820	137.2
10478880	160.2
10478940	134.6
10479000	102.7
10479060	86.8
10479120	81
10479180	79.4
10479240	78.4
10479300	77.1
10479360	77.2
10479420	78.8
10479480	79
10479540	79
10479600	79.8
10479660	80
10479720	77.5
10479780	75.2
10479840	81.9
10479900	87.5
10479960	90.9
10480020	93.5
10480080	92.6
10480140	93
10480200	92
10480260	92.6
10480320	95.5
10480380	100
10480440	110.9
10480500	130.7
10480560	142.3
10480620	154.8
10480680	144.7
10480740	137
10480800	142.9
10480860	144
10480920	145.3
10480980	148.4
10481040	148.7
10481100	138
10481160	110
10481220	104.3
10481280	106.3
10481340	109.8
10481400	91.8
10481460	93.8
10481520	111.2
10481580	118.3
10481640	106.8
10481700	77.3
10481760	80.8
10481820	128.1
10481880	165.4
10481940	181.6
10482000	172.5
10482060	178.4
10482120	203.7
10482180	195.9
10482240	168.5
10482300	140
10482360	130.8
10482420	150
10482480	198.4
10482540	169.8
10482600	134.4
10482660	159.4
10482720	176.3
10482780	156.5
10482840	172.1
10482900	208.3
10482960	243.3
10483020	258.3
10483080	236.2
10483140	223.2
10483200	247.8
10483260	239.9
10483320	235.7
10483380	260.5
10483440	256.8
10483500	232.7
10483560	227.5
10483620	228.9
10483680	227.1
10483740	221.1
10483800	232.1
10483860	213.2
10483920	198.7
10483980	176.2
10484040	163.5
10484100	163.2
10484160	172
10484220	185.2
10484280	173.9
10484340	204.4
10484400	207.6
10484460	193.3
10484520	175.2
10484580	175.7
10484640	179.9
10484700	169.6
10484760	165.9
10484820	170.2
10484880	171.5
10484940	167.2
10485000	162.8
10485060	165.5
10485120	166.9
10485180	166.9
10485240	167
10485300	166
10485360	165.3
10485420	170.4
10485480	181.4
10485540	196.2
10485600	223.5
10485660	258
10485720	264.2
10485780	266.3
10485840	252.2
10485900	238.5
10485960	221.8
10486020	207.3
10486080	214.2
10486140	229.6
10486200	221.2
10486260	212.8
10486320	209.3
10486380	198.8
10486440	186.4
10486500	178.6
10486560	172.7
10486620	178.3
10486680	193.7
10486740	200.6
10486800	192.4
10486860	182.2
10486920	185
10486980	188
10487040	174.3
10487100	170.9
10487160	168.5
10487220	168.9
10487280	171.5
10487340	174.4
10487400	180
10487460	194.8
10487520	192.4
10487580	179.4
10487640	191.7
10487700	220.3
10487760	243.4
10487820	218.6
10487880	209.7
10487940	226.7
10488000	240.8
10488060	250.6
10488120	261.6
10488180	288.1
10488240	313.6
10488300	262
10488360	231.9
10488420	244
10488480	269.8
10488540	300.7
10488600	337.8
10488660	373.5
10488720	404.5
10488780	381.8
10488840	346.1
10488900	320.6
10488960	350.3
10489020	368.4
10489080	326.4
10489140	289.1
10489200	264.6
10489260	224.4
10489320	203.5
10489380	199.5
10489440	201.9
10489500	201.4
10489560	202.6
10489620	205.8
10489680	206.1
10489740	202.5
10489800	201.6
10489860	201.7
10489920	194.3
10489980	195.8
10490040	204.2
10490100	217.8
